product_id,product_name,category,brand,price,rating
P000800,Acme Whom,Pet Supplies,Acme,24.98,4.44
P000801,Everest Voice,Pet Supplies,Everest,31.7,3.86
P000802,Orion Stand,Clothing,Orion,173.34,3.74
P000803,GreenLeaf Item,Electronics,GreenLeaf,953.03,3.43
P000804,Harbor Crime,Toys,Harbor,72.33,2.7
P000805,Nimbus Standard,Beauty,Nimbus,35.08,3.72
P000806,Willow Religious,Electronics,Willow,484.18,2.73
P000807,Nimbus Financial,Electronics,Nimbus,1205.1,3.41
P000808,Astra Herself,Clothing,Astra,125.02,3.22
P000809,GreenLeaf Carry,Clothing,GreenLeaf,232.34,3.92
P000810,Willow Walk,Pet Supplies,Willow,58.46,3.86
P000811,Orion Listen,Toys,Orion,86.16,4.08
P000812,Solace Time,Groceries,Solace,24.2,2.8
P000813,Orion Smile,Clothing,Orion,205.74,2.69
P000814,Solace Song,Electronics,Solace,680.15,4.11
P000815,Willow Leader,Home & Kitchen,Willow,408.71,4.76
P000816,Pulse Author,Toys,Pulse,56.6,4.26
P000817,Orion Adult,Beauty,Orion,134.54,2.8
P000818,Willow Indicate,Books,Willow,42.15,3.6
P000819,Orion Range,Sports,Orion,159.14,3.67
P000820,Orion Get,Automotive,Orion,974.16,2.51
P000821,Acme Traditional,Clothing,Acme,166.22,4.44
P000822,Astra All,Clothing,Astra,36.08,2.58
P000823,Harbor Today,Clothing,Harbor,247.47,4.21
P000824,Nimbus Report,Beauty,Nimbus,83.11,4.8
P000825,Harbor National,Clothing,Harbor,23.92,4.35
P000826,Acme Mind,Clothing,Acme,26.79,4.38
P000827,Willow Cell,Books,Willow,52.53,4.29
P000828,Nimbus Nature,Groceries,Nimbus,8.6,3.42
P000829,Harbor Art,Beauty,Harbor,111.06,2.69
P000830,Orion Unit,Toys,Orion,72.45,4.25
P000831,Zenith Strong,Pet Supplies,Zenith,24.43,3.21
P000832,NeoTech Able,Groceries,NeoTech,8.06,4.76
P000833,Acme Option,Home & Kitchen,Acme,63.08,4.32
P000834,Zenith Need,Electronics,Zenith,479.8,4.64
P000835,Acme School,Books,Acme,17.57,4.28
P000836,NeoTech Develop,Books,NeoTech,35.24,2.53
P000837,Zenith Performance,Pet Supplies,Zenith,81.32,4.0
P000838,Nimbus These,Clothing,Nimbus,57.65,2.85
P000839,Harbor Simple,Books,Harbor,67.27,2.64
P000840,Harbor Probably,Automotive,Harbor,548.83,4.09
P000841,Pulse Daughter,Pet Supplies,Pulse,34.32,2.52
P000842,NeoTech Who,Home & Kitchen,NeoTech,239.55,3.9
P000843,NeoTech Finally,Home & Kitchen,NeoTech,51.57,4.65
P000844,NeoTech Second,Toys,NeoTech,31.98,3.42
P000845,Nimbus Whole,Groceries,Nimbus,11.14,4.4
P000846,Willow Recent,Automotive,Willow,226.36,3.51
P000847,Acme Year,Home & Kitchen,Acme,165.89,3.57
P000848,Astra Finally,Clothing,Astra,97.68,2.66
P000849,Zenith Road,Automotive,Zenith,157.67,3.82
P000850,GreenLeaf Mean,Clothing,GreenLeaf,60.83,4.88
P000851,Nimbus Serve,Books,Nimbus,67.08,2.91
P000852,Pulse Two,Automotive,Pulse,18.23,3.01
P000853,Everest Cultural,Beauty,Everest,121.17,4.25
P000854,GreenLeaf Plan,Automotive,GreenLeaf,685.59,2.59
P000855,Acme Room,Sports,Acme,366.84,3.4
P000856,Acme Part,Sports,Acme,113.75,4.22
P000857,Nimbus Present,Pet Supplies,Nimbus,53.5,4.88
P000858,Harbor City,Clothing,Harbor,185.03,3.02
P000859,Pulse Decide,Electronics,Pulse,422.22,3.51
P000860,Everest Deep,Electronics,Everest,264.08,3.06
P000861,Orion Voice,Toys,Orion,81.52,3.54
P000862,NeoTech Standard,Sports,NeoTech,119.52,3.42
P000863,Zenith Glass,Toys,Zenith,110.71,4.12
P000864,NeoTech Decide,Clothing,NeoTech,168.44,3.48
P000865,GreenLeaf Image,Sports,GreenLeaf,158.06,4.82
P000866,Willow Very,Beauty,Willow,74.5,3.08
P000867,GreenLeaf Everybody,Clothing,GreenLeaf,183.87,3.85
P000868,Willow Eat,Beauty,Willow,131.16,3.37
P000869,Harbor Nature,Sports,Harbor,146.17,3.17
P000870,Orion Thought,Clothing,Orion,132.71,3.32
P000871,Solace Job,Toys,Solace,15.04,3.16
P000872,Astra Begin,Sports,Astra,51.33,2.97
P000873,Harbor Television,Home & Kitchen,Harbor,94.58,4.81
P000874,Acme American,Electronics,Acme,725.63,2.72
P000875,Pulse Season,Automotive,Pulse,376.18,4.13
P000876,Acme Effort,Groceries,Acme,20.23,2.85
P000877,Willow Commercial,Groceries,Willow,24.09,4.33
P000878,Orion Thought,Books,Orion,56.03,4.56
P000879,GreenLeaf Couple,Home & Kitchen,GreenLeaf,134.17,2.8
P000880,Harbor Gas,Sports,Harbor,401.23,4.36
P000881,GreenLeaf It,Home & Kitchen,GreenLeaf,441.04,4.56
P000882,Nimbus Somebody,Sports,Nimbus,215.65,4.55
P000883,Astra Find,Sports,Astra,139.02,2.95
P000884,Willow Nation,Pet Supplies,Willow,15.29,4.05
P000885,Nimbus Whose,Automotive,Nimbus,606.7,4.33
P000886,Pulse Sea,Automotive,Pulse,886.77,4.79
P000887,Acme Democratic,Automotive,Acme,670.63,4.14
P000888,Orion Instead,Home & Kitchen,Orion,29.52,4.5
P000889,Nimbus Nice,Groceries,Nimbus,9.1,4.56
P000890,Zenith Factor,Beauty,Zenith,48.64,3.05
P000891,NeoTech Direction,Groceries,NeoTech,29.68,3.38
P000892,GreenLeaf Measure,Toys,GreenLeaf,67.1,4.86
P000893,Astra Worker,Pet Supplies,Astra,87.91,2.67
P000894,Zenith Baby,Groceries,Zenith,36.53,3.86
P000895,Harbor Risk,Groceries,Harbor,34.1,3.55
P000896,NeoTech Later,Toys,NeoTech,78.36,3.0
P000897,GreenLeaf Fight,Pet Supplies,GreenLeaf,56.26,3.3
P000898,Zenith Although,Sports,Zenith,116.26,4.42
P000899,Willow Including,Beauty,Willow,97.78,3.57
P000900,Pulse Real,Groceries,Pulse,21.1,3.35
P000901,Willow Back,Sports,Willow,97.59,3.36
P000902,GreenLeaf Card,Pet Supplies,GreenLeaf,42.91,4.12
P000903,Pulse Paper,Toys,Pulse,85.46,3.18
P000904,Nimbus Environment,Toys,Nimbus,47.08,3.97
P000905,Solace Star,Toys,Solace,32.73,4.6
P000906,Acme Happy,Beauty,Acme,26.49,4.74
P000907,NeoTech Building,Pet Supplies,NeoTech,54.46,3.57
P000908,GreenLeaf A,Electronics,GreenLeaf,462.76,3.31
P000909,Orion Head,Pet Supplies,Orion,72.71,3.86
P000910,Orion Group,Electronics,Orion,2337.85,3.44
P000911,Solace Bit,Books,Solace,72.0,4.19
P000912,Pulse Manage,Automotive,Pulse,189.79,2.96
P000913,Orion Sign,Toys,Orion,32.13,4.09
P000914,Harbor Meeting,Pet Supplies,Harbor,97.63,4.21
P000915,Solace Subject,Home & Kitchen,Solace,231.62,3.62
P000916,Acme Radio,Sports,Acme,81.74,3.17
P000917,Astra Upon,Toys,Astra,20.58,2.83
P000918,Astra Space,Home & Kitchen,Astra,98.55,4.11
P000919,Willow Value,Toys,Willow,33.99,2.92
P000920,Nimbus Girl,Books,Nimbus,65.35,4.7
P000921,Acme Military,Home & Kitchen,Acme,47.82,4.8
P000922,Pulse Goal,Home & Kitchen,Pulse,140.3,4.5
P000923,NeoTech Change,Groceries,NeoTech,6.52,4.04
P000924,Everest Table,Sports,Everest,122.6,4.79
P000925,Harbor Size,Books,Harbor,19.35,4.76
P000926,Zenith He,Home & Kitchen,Zenith,19.4,4.28
P000927,NeoTech Bring,Electronics,NeoTech,1206.17,3.35
P000928,Solace Give,Pet Supplies,Solace,55.21,3.43
P000929,Nimbus Learn,Beauty,Nimbus,69.43,3.92
P000930,Nimbus Hot,Toys,Nimbus,32.43,3.71
P000931,Willow Production,Automotive,Willow,273.71,3.34
P000932,Astra Last,Pet Supplies,Astra,96.95,3.26
P000933,Pulse Attention,Sports,Pulse,167.45,2.7
P000934,Orion Network,Pet Supplies,Orion,24.37,2.6
P000935,Astra City,Pet Supplies,Astra,70.32,3.21
P000936,Acme Clear,Home & Kitchen,Acme,236.97,3.79
P000937,Acme Computer,Electronics,Acme,401.3,4.38
P000938,GreenLeaf Remember,Books,GreenLeaf,83.52,2.52
P000939,Zenith Now,Pet Supplies,Zenith,42.57,3.87
P000940,Willow Blood,Automotive,Willow,658.02,3.25
P000941,Solace Across,Clothing,Solace,25.1,3.23
P000942,Acme Memory,Clothing,Acme,157.0,4.58
P000943,Willow Discuss,Clothing,Willow,111.58,4.18
P000944,GreenLeaf Cut,Clothing,GreenLeaf,20.32,4.3
P000945,Astra Later,Automotive,Astra,687.01,4.2
P000946,Everest Modern,Books,Everest,35.56,2.89
P000947,Harbor Cup,Groceries,Harbor,18.37,2.99
P000948,Harbor Several,Groceries,Harbor,21.02,2.75
P000949,Everest Drive,Toys,Everest,19.68,4.12
P000950,GreenLeaf Current,Automotive,GreenLeaf,654.76,2.55
P000951,Willow Place,Groceries,Willow,25.48,4.07
P000952,Nimbus Bag,Beauty,Nimbus,70.34,4.55
P000953,Everest Century,Sports,Everest,163.08,4.47
P000954,Harbor Cost,Automotive,Harbor,661.52,3.32
P000955,Solace So,Sports,Solace,226.85,2.84
P000956,Harbor Suggest,Pet Supplies,Harbor,61.9,4.15
P000957,Pulse Consider,Groceries,Pulse,20.31,3.49
P000958,Pulse Five,Sports,Pulse,78.26,2.57
P000959,Astra Idea,Beauty,Astra,71.72,3.46
P000960,Acme South,Groceries,Acme,9.31,2.5
P000961,Solace Close,Automotive,Solace,698.45,4.55
P000962,Everest May,Clothing,Everest,274.66,4.23
P000963,Zenith By,Toys,Zenith,40.92,2.96
P000964,Everest Some,Groceries,Everest,32.78,2.89
P000965,Acme Off,Electronics,Acme,295.84,3.93
P000966,Harbor Buy,Electronics,Harbor,1151.47,4.37
P000967,Astra Tend,Clothing,Astra,106.52,3.3
P000968,NeoTech Body,Sports,NeoTech,133.34,3.03
P000969,Astra A,Toys,Astra,12.65,2.74
P000970,Acme Art,Pet Supplies,Acme,54.77,2.84
P000971,Willow Tree,Groceries,Willow,21.25,3.9
P000972,Orion Style,Beauty,Orion,53.88,3.31
P000973,Everest Push,Electronics,Everest,1603.75,2.84
P000974,Everest Unit,Groceries,Everest,18.15,3.12
P000975,Nimbus Market,Pet Supplies,Nimbus,19.41,4.48
P000976,Solace Billion,Automotive,Solace,398.82,3.64
P000977,Pulse Rise,Electronics,Pulse,1131.3,4.25
P000978,Everest Miss,Groceries,Everest,6.58,4.28
P000979,Solace Per,Home & Kitchen,Solace,23.87,3.53
P000980,Acme Behavior,Books,Acme,53.19,3.06
P000981,Orion Machine,Books,Orion,30.59,3.74
P000982,NeoTech Agent,Pet Supplies,NeoTech,64.46,4.31
P000983,Everest Meet,Home & Kitchen,Everest,23.58,4.51
P000984,Pulse Possible,Home & Kitchen,Pulse,244.36,3.13
P000985,Zenith Hot,Books,Zenith,43.24,4.03
P000986,Everest So,Sports,Everest,32.25,4.7
P000987,Acme Wide,Pet Supplies,Acme,66.46,3.89
P000988,Astra Purpose,Books,Astra,79.42,4.3
P000989,GreenLeaf Single,Groceries,GreenLeaf,16.74,3.1
P000990,Orion Save,Automotive,Orion,66.52,4.48
P000991,Everest Drug,Clothing,Everest,19.08,4.39
P000992,Nimbus See,Groceries,Nimbus,10.49,3.98
P000993,NeoTech Laugh,Electronics,NeoTech,564.72,3.3
P000994,Harbor Opportunity,Toys,Harbor,27.46,2.82
P000995,Nimbus Level,Automotive,Nimbus,223.92,2.93
P000996,Harbor Source,Clothing,Harbor,54.74,4.64
P000997,Everest Age,Books,Everest,49.76,3.68
P000998,Acme Cause,Sports,Acme,57.46,4.31
P000999,Solace Share,Sports,Solace,112.19,3.96
P001000,Solace Never,Electronics,Solace,443.67,4.2
P001001,Everest She,Books,Everest,25.73,2.79
P001002,Harbor Night,Clothing,Harbor,209.1,3.68
P001003,Willow Peace,Automotive,Willow,676.95,4.22
P001004,Acme Mention,Pet Supplies,Acme,12.81,3.13
P001005,Acme Majority,Home & Kitchen,Acme,405.41,3.14
P001006,Zenith Member,Beauty,Zenith,118.17,3.82
P001007,Acme Pm,Clothing,Acme,182.33,3.84
P001008,GreenLeaf Meet,Home & Kitchen,GreenLeaf,438.35,2.53
P001009,Orion Pull,Sports,Orion,32.46,2.86
P001010,Willow Interesting,Toys,Willow,69.15,2.83
P001011,Astra Many,Pet Supplies,Astra,48.22,4.42
P001012,Acme Him,Electronics,Acme,1290.2,3.86
P001013,Willow Spring,Automotive,Willow,1047.18,4.4
P001014,Zenith Appear,Groceries,Zenith,10.78,3.04
P001015,Pulse Seem,Beauty,Pulse,28.49,2.7
P001016,Solace Glass,Electronics,Solace,542.86,3.26
P001017,Orion Late,Sports,Orion,210.15,3.36
P001018,Astra Yes,Automotive,Astra,80.56,3.8
P001019,GreenLeaf Whatever,Toys,GreenLeaf,81.68,3.61
P001020,Acme Miss,Electronics,Acme,917.59,2.58
P001021,Solace Fund,Beauty,Solace,72.4,2.98
P001022,GreenLeaf Save,Pet Supplies,GreenLeaf,44.54,2.78
P001023,Everest Early,Pet Supplies,Everest,93.43,2.86
P001024,Astra Pull,Electronics,Astra,2338.13,3.47
P001025,Solace Policy,Sports,Solace,270.77,4.79
P001026,Harbor Hospital,Clothing,Harbor,168.25,3.89
P001027,GreenLeaf Visit,Groceries,GreenLeaf,3.42,3.52
P001028,Harbor Case,Beauty,Harbor,150.45,4.5
P001029,Zenith Might,Groceries,Zenith,12.31,4.43
P001030,Acme Figure,Home & Kitchen,Acme,263.8,4.76
P001031,Solace Group,Pet Supplies,Solace,82.85,4.23
P001032,GreenLeaf About,Home & Kitchen,GreenLeaf,183.58,4.81
P001033,Orion Daughter,Toys,Orion,54.61,3.49
P001034,Nimbus Imagine,Home & Kitchen,Nimbus,15.62,2.78
P001035,Zenith Different,Toys,Zenith,79.55,2.91
P001036,Pulse Security,Electronics,Pulse,1075.65,4.86
P001037,Solace Growth,Home & Kitchen,Solace,130.0,3.53
P001038,Nimbus Deal,Books,Nimbus,22.47,4.85
P001039,Nimbus Want,Toys,Nimbus,5.98,2.99
P001040,Willow Court,Beauty,Willow,22.15,4.13
P001041,NeoTech Fine,Groceries,NeoTech,17.03,2.87
P001042,Pulse Degree,Home & Kitchen,Pulse,225.0,3.64
P001043,NeoTech Opportunity,Clothing,NeoTech,28.05,4.84
P001044,Nimbus Every,Home & Kitchen,Nimbus,90.82,3.31
P001045,Pulse Front,Toys,Pulse,41.15,2.71
P001046,Zenith Lot,Clothing,Zenith,157.61,3.31
P001047,Pulse But,Pet Supplies,Pulse,49.09,4.58
P001048,Astra Beyond,Electronics,Astra,871.92,2.95
P001049,Zenith Their,Electronics,Zenith,1599.98,3.71
P001050,Acme If,Electronics,Acme,598.07,3.16
P001051,Nimbus Tonight,Electronics,Nimbus,472.13,2.61
P001052,NeoTech Customer,Clothing,NeoTech,196.49,3.9
P001053,NeoTech Market,Beauty,NeoTech,108.8,2.79
P001054,Orion Rate,Groceries,Orion,24.61,4.77
P001055,Harbor Wonder,Clothing,Harbor,123.01,4.87
P001056,Willow Around,Beauty,Willow,32.02,4.42
P001057,Acme Up,Automotive,Acme,538.47,4.42
P001058,Nimbus Raise,Home & Kitchen,Nimbus,98.25,4.53
P001059,Harbor Third,Beauty,Harbor,64.95,3.38
P001060,Zenith Structure,Home & Kitchen,Zenith,307.27,4.85
P001061,Pulse Eight,Automotive,Pulse,297.23,3.71
P001062,Acme Paper,Sports,Acme,90.37,2.67
P001063,GreenLeaf Happen,Groceries,GreenLeaf,27.14,3.06
P001064,Zenith Enter,Automotive,Zenith,260.64,3.9
P001065,Zenith Way,Toys,Zenith,51.94,4.44
P001066,Nimbus Time,Home & Kitchen,Nimbus,154.29,3.61
P001067,GreenLeaf More,Sports,GreenLeaf,98.53,3.36
P001068,Zenith Decade,Groceries,Zenith,19.97,3.65
P001069,Nimbus Cost,Electronics,Nimbus,250.79,4.19
P001070,Harbor Which,Home & Kitchen,Harbor,152.24,3.22
P001071,Willow Protect,Electronics,Willow,704.13,3.31
P001072,Harbor Foreign,Automotive,Harbor,68.33,4.17
P001073,Everest Own,Beauty,Everest,31.17,2.56
P001074,Solace Civil,Automotive,Solace,160.18,2.96
P001075,Harbor Describe,Books,Harbor,37.33,2.57
P001076,Pulse Take,Automotive,Pulse,139.06,2.85
P001077,Zenith Large,Clothing,Zenith,114.4,2.88
P001078,Astra Likely,Automotive,Astra,687.51,3.9
P001079,Orion Page,Home & Kitchen,Orion,249.07,3.14
P001080,Acme Wrong,Clothing,Acme,18.31,4.63
P001081,Astra Act,Electronics,Astra,985.35,2.77
P001082,Orion Night,Groceries,Orion,1.78,3.12
P001083,Astra College,Home & Kitchen,Astra,364.29,3.68
P001084,Zenith Black,Automotive,Zenith,111.61,4.22
P001085,Harbor Avoid,Groceries,Harbor,16.71,3.4
P001086,GreenLeaf Course,Groceries,GreenLeaf,14.44,3.81
P001087,Solace Let,Clothing,Solace,220.52,2.58
P001088,Everest Church,Beauty,Everest,58.95,2.6
P001089,NeoTech Person,Books,NeoTech,19.14,3.04
P001090,Solace Democratic,Toys,Solace,74.93,3.45
P001091,Solace Owner,Home & Kitchen,Solace,215.69,4.31
P001092,Orion Enter,Clothing,Orion,20.74,3.08
P001093,Harbor By,Groceries,Harbor,21.91,3.86
P001094,Astra Type,Groceries,Astra,11.95,3.52
P001095,Willow Firm,Beauty,Willow,49.87,3.58
P001096,Acme Idea,Sports,Acme,259.72,3.35
P001097,Astra Son,Sports,Astra,223.08,3.56
P001098,Willow Choose,Pet Supplies,Willow,15.26,4.46
P001099,GreenLeaf List,Books,GreenLeaf,33.06,4.49
P001100,Nimbus Investment,Sports,Nimbus,322.77,3.8
P001101,Harbor Another,Beauty,Harbor,152.38,3.27
P001102,GreenLeaf Computer,Toys,GreenLeaf,8.2,3.02
P001103,GreenLeaf Old,Books,GreenLeaf,117.92,4.09
P001104,Orion Vote,Toys,Orion,85.64,4.4
P001105,Pulse A,Sports,Pulse,17.57,3.48
P001106,Pulse Result,Electronics,Pulse,1071.83,4.22
P001107,Zenith Fly,Pet Supplies,Zenith,13.03,4.78
P001108,Harbor Decade,Sports,Harbor,12.42,4.14
P001109,Acme So,Toys,Acme,33.05,2.98
P001110,Zenith Again,Toys,Zenith,143.9,4.4
P001111,Pulse Indeed,Beauty,Pulse,103.67,3.6
P001112,Willow Sing,Groceries,Willow,22.26,2.93
P001113,Pulse Interesting,Electronics,Pulse,1663.12,3.86
P001114,Pulse Start,Home & Kitchen,Pulse,85.79,3.53
P001115,Nimbus Eat,Books,Nimbus,16.35,4.52
P001116,Harbor Movie,Home & Kitchen,Harbor,305.0,3.31
P001117,Astra Water,Automotive,Astra,894.8,2.58
P001118,Willow Attorney,Sports,Willow,96.96,3.75
P001119,Nimbus Minute,Beauty,Nimbus,74.08,3.62
P001120,Nimbus Lose,Toys,Nimbus,92.24,3.87
P001121,Orion Occur,Electronics,Orion,1003.65,3.42
P001122,Nimbus At,Beauty,Nimbus,13.85,2.56
P001123,NeoTech May,Groceries,NeoTech,5.79,4.63
P001124,Solace We,Groceries,Solace,5.5,4.44
P001125,Harbor Against,Electronics,Harbor,1181.64,3.46
P001126,NeoTech Style,Books,NeoTech,50.15,4.34
P001127,Everest Design,Clothing,Everest,150.71,4.12
P001128,Willow Responsibility,Electronics,Willow,338.49,2.79
P001129,Harbor Two,Home & Kitchen,Harbor,305.16,3.24
P001130,Orion Writer,Beauty,Orion,98.52,4.8
P001131,NeoTech Better,Beauty,NeoTech,127.21,3.98
P001132,Willow Even,Automotive,Willow,694.64,3.09
P001133,GreenLeaf High,Electronics,GreenLeaf,521.0,3.4
P001134,NeoTech Son,Beauty,NeoTech,145.87,4.35
P001135,NeoTech Team,Home & Kitchen,NeoTech,82.68,3.57
P001136,Nimbus Bank,Electronics,Nimbus,244.29,3.5
P001137,NeoTech More,Home & Kitchen,NeoTech,170.53,4.82
P001138,Orion Push,Pet Supplies,Orion,65.95,4.56
P001139,Willow Past,Home & Kitchen,Willow,264.04,4.71
P001140,NeoTech Yourself,Sports,NeoTech,124.59,4.6
P001141,Zenith Begin,Electronics,Zenith,363.12,2.72
P001142,Nimbus Last,Home & Kitchen,Nimbus,114.57,4.33
P001143,Orion Number,Electronics,Orion,1338.53,3.7
P001144,GreenLeaf Know,Clothing,GreenLeaf,96.51,3.72
P001145,Zenith Media,Home & Kitchen,Zenith,178.31,3.05
P001146,Harbor Return,Electronics,Harbor,697.07,4.69
P001147,Orion Position,Home & Kitchen,Orion,62.75,4.82
P001148,Solace Hundred,Pet Supplies,Solace,51.8,4.4
P001149,Nimbus Military,Automotive,Nimbus,247.43,3.54
P001150,Zenith Begin,Beauty,Zenith,98.79,2.96
P001151,Zenith Sit,Pet Supplies,Zenith,32.07,4.52
P001152,Pulse Drop,Clothing,Pulse,79.18,3.69
P001153,NeoTech Car,Home & Kitchen,NeoTech,19.55,4.17
P001154,Acme Two,Beauty,Acme,22.62,3.96
P001155,Solace School,Clothing,Solace,175.11,4.06
P001156,Harbor Hear,Books,Harbor,96.56,3.87
P001157,Orion Well,Groceries,Orion,20.26,4.21
P001158,Nimbus When,Books,Nimbus,18.38,3.69
P001159,Acme Institution,Books,Acme,18.26,2.67
P001160,Everest Compare,Sports,Everest,88.97,2.5
P001161,Willow Stuff,Beauty,Willow,12.66,3.63
P001162,Zenith Price,Books,Zenith,99.26,4.81
P001163,Everest Child,Home & Kitchen,Everest,103.97,3.81
P001164,GreenLeaf Rule,Clothing,GreenLeaf,18.65,3.46
P001165,Willow Never,Groceries,Willow,12.97,4.89
P001166,Solace Peace,Sports,Solace,61.86,4.26
P001167,Everest Stock,Sports,Everest,294.72,3.44
P001168,Solace Cell,Home & Kitchen,Solace,416.24,2.98
P001169,Solace Education,Sports,Solace,180.9,3.95
P001170,Acme Recently,Groceries,Acme,30.76,4.58
P001171,Zenith Memory,Clothing,Zenith,208.75,3.46
P001172,NeoTech Attack,Home & Kitchen,NeoTech,179.46,3.63
P001173,Willow Reach,Electronics,Willow,815.47,4.7
P001174,Zenith Wait,Sports,Zenith,30.81,3.43
P001175,Orion Among,Toys,Orion,22.4,3.78
P001176,Orion Increase,Electronics,Orion,610.48,3.45
P001177,Harbor Ability,Sports,Harbor,107.38,2.53
P001178,Solace Discuss,Sports,Solace,237.68,2.98
P001179,Astra Player,Groceries,Astra,1.72,2.6
P001180,Astra Question,Groceries,Astra,21.71,3.84
P001181,Pulse Throughout,Pet Supplies,Pulse,66.6,3.77
P001182,Pulse Road,Beauty,Pulse,129.7,3.48
P001183,Nimbus Word,Electronics,Nimbus,1835.32,3.51
P001184,Acme Fill,Toys,Acme,64.63,4.24
P001185,Harbor Pick,Clothing,Harbor,21.74,3.28
P001186,Solace Commercial,Groceries,Solace,26.74,2.63
P001187,Zenith Turn,Groceries,Zenith,17.65,3.89
P001188,Astra Study,Toys,Astra,61.06,3.4
P001189,Acme Four,Groceries,Acme,9.98,2.74
P001190,Orion Once,Home & Kitchen,Orion,157.51,3.0
P001191,Pulse Direction,Toys,Pulse,43.64,4.56
P001192,Pulse Street,Home & Kitchen,Pulse,73.31,2.94
P001193,Zenith Team,Pet Supplies,Zenith,26.76,4.08
P001194,Solace Part,Pet Supplies,Solace,15.63,3.43
P001195,Astra Can,Groceries,Astra,16.88,3.01
P001196,Orion Near,Home & Kitchen,Orion,283.47,4.24
P001197,Harbor Allow,Electronics,Harbor,689.05,3.25
P001198,Everest Memory,Pet Supplies,Everest,58.11,2.54
P001199,Willow Early,Toys,Willow,5.53,2.6
P001200,Nimbus Us,Toys,Nimbus,134.65,3.88
